Summary;Error Type;Error Scope;Comment;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Classification;Reason;Presentation mode;Narrator POV;words
The narrator, Baucis, reflects on her life, from being given as a war prize to Peleus and raising Achilles, whom she both loved and hated. She expresses regret over trying to make him into a girl on Skyros and notes that she is still fulfilling her purpose of feeding pigs to men and making men into pigs. Baucis also mentions other women, including Sappho and Corinna, and their stories, as well as the story of Cleopatra, who used powerful men like Julius Caesar and Mark Antony for her own gain. The narrator concludes by stating that women marry monsters and have no choice in the matter, but she is proud of her son and acknowledges that she raised him to be a monster.;False negative;Summary;;unspecified;;0;0;0;1;Antigone;;0;0;1;0;Creon;;0;0;1;0;Incorrect;Errors but no TPs.;narrator;first;3300
The narrator, Baucis, reflects on her life, from being given as a war prize to Peleus and raising Achilles, whom she both loved and hated. She expresses regret over trying to make him into a girl on Skyros and notes that she is still fulfilling her purpose of feeding pigs to men and making men into pigs. Baucis also mentions other women, including Sappho and Corinna, and their stories, as well as the story of Cleopatra, who used powerful men like Julius Caesar and Mark Antony for her own gain. The narrator concludes by stating that women marry monsters and have no choice in the matter, but she is proud of her son and acknowledges that she raised him to be a monster.;False negative;Summary;;unspecified;;0;0;0;1;Iphegenia;;0;0;1;0;Clytmnestra's husband;;0;0;1;0;Incorrect;Errors but no TPs.;narrator;first;3300
The narrator, Baucis, reflects on her life, from being given as a war prize to Peleus and raising Achilles, whom she both loved and hated. She expresses regret over trying to make him into a girl on Skyros and notes that she is still fulfilling her purpose of feeding pigs to men and making men into pigs. Baucis also mentions other women, including Sappho and Corinna, and their stories, as well as the story of Cleopatra, who used powerful men like Julius Caesar and Mark Antony for her own gain. The narrator concludes by stating that women marry monsters and have no choice in the matter, but she is proud of her son and acknowledges that she raised him to be a monster.;Minor character death;Summary;;collapsing building;;0;0;1;0;Andromache's son;;0;0;1;0;;;0;0;0;1;Incorrect;Errors but no TPs.;direct speech;first;3300
The narrator, Baucis, reflects on her life, from being given as a war prize to Peleus and raising Achilles, whom she both loved and hated. She expresses regret over trying to make him into a girl on Skyros and notes that she is still fulfilling her purpose of feeding pigs to men and making men into pigs. Baucis also mentions other women, including Sappho and Corinna, and their stories, as well as the story of Cleopatra, who used powerful men like Julius Caesar and Mark Antony for her own gain. The narrator concludes by stating that women marry monsters and have no choice in the matter, but she is proud of her son and acknowledges that she raised him to be a monster.;Minor character death;Summary;;unspecified;;0;0;0;1;Hecuba's son;;0;0;1;0;a man;;0;0;1;0;Incorrect;Errors but no TPs.;narrator;first;3300
The narrator, Baucis, reflects on her life, from being given as a war prize to Peleus and raising Achilles, whom she both loved and hated. She expresses regret over trying to make him into a girl on Skyros and notes that she is still fulfilling her purpose of feeding pigs to men and making men into pigs. Baucis also mentions other women, including Sappho and Corinna, and their stories, as well as the story of Cleopatra, who used powerful men like Julius Caesar and Mark Antony for her own gain. The narrator concludes by stating that women marry monsters and have no choice in the matter, but she is proud of her son and acknowledges that she raised him to be a monster.;Generic character death;Summary;;sacrifice;;0;0;1;0;unspecified (He);;0;0;1;0;a man;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;first;3300
The narrator, Baucis, reflects on her life, from being given as a war prize to Peleus and raising Achilles, whom she both loved and hated. She expresses regret over trying to make him into a girl on Skyros and notes that she is still fulfilling her purpose of feeding pigs to men and making men into pigs. Baucis also mentions other women, including Sappho and Corinna, and their stories, as well as the story of Cleopatra, who used powerful men like Julius Caesar and Mark Antony for her own gain. The narrator concludes by stating that women marry monsters and have no choice in the matter, but she is proud of her son and acknowledges that she raised him to be a monster.;False negative;Summary;;sacrifice;;0;0;1;0;Hecuba;;0;0;1;0;a man;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;first;3300
The narrator, Baucis, reflects on her life, from being given as a war prize to Peleus and raising Achilles, whom she both loved and hated. She expresses regret over trying to make him into a girl on Skyros and notes that she is still fulfilling her purpose of feeding pigs to men and making men into pigs. Baucis also mentions other women, including Sappho and Corinna, and their stories, as well as the story of Cleopatra, who used powerful men like Julius Caesar and Mark Antony for her own gain. The narrator concludes by stating that women marry monsters and have no choice in the matter, but she is proud of her son and acknowledges that she raised him to be a monster.;False negative;Summary;;unspecified;;0;0;0;1;Circe;;0;0;1;0;Odysseus;;0;0;1;0;Incorrect;Errors but no TPs.;narrator;first;3300
The narrator, Baucis, reflects on her life, from being given as a war prize to Peleus and raising Achilles, whom she both loved and hated. She expresses regret over trying to make him into a girl on Skyros and notes that she is still fulfilling her purpose of feeding pigs to men and making men into pigs. Baucis also mentions other women, including Sappho and Corinna, and their stories, as well as the story of Cleopatra, who used powerful men like Julius Caesar and Mark Antony for her own gain. The narrator concludes by stating that women marry monsters and have no choice in the matter, but she is proud of her son and acknowledges that she raised him to be a monster.;Generic character death;Summary;;tearing to pieces;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Incorrect;Errors but no TPs.;direct speech;first;3300
The narrator, Baucis, reflects on her life, from being given as a war prize to Peleus and raising Achilles, whom she both loved and hated. She expresses regret over trying to make him into a girl on Skyros and notes that she is still fulfilling her purpose of feeding pigs to men and making men into pigs. Baucis also mentions other women, including Sappho and Corinna, and their stories, as well as the story of Cleopatra, who used powerful men like Julius Caesar and Mark Antony for her own gain. The narrator concludes by stating that women marry monsters and have no choice in the matter, but she is proud of her son and acknowledges that she raised him to be a monster.;Generic character death;Summary;;being eaten;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Incorrect;Errors but no TPs.;direct speech;first;3300
The narrator, Baucis, reflects on her life, from being given as a war prize to Peleus and raising Achilles, whom she both loved and hated. She expresses regret over trying to make him into a girl on Skyros and notes that she is still fulfilling her purpose of feeding pigs to men and making men into pigs. Baucis also mentions other women, including Sappho and Corinna, and their stories, as well as the story of Cleopatra, who used powerful men like Julius Caesar and Mark Antony for her own gain. The narrator concludes by stating that women marry monsters and have no choice in the matter, but she is proud of her son and acknowledges that she raised him to be a monster.;False negative;Summary;;unspecified;;0;0;0;1;Agrippina;;0;0;1;0;Nero;;0;0;1;0;Incorrect;Errors but no TPs.;narrator;first;3300
Riliane, a princess with prophetic abilities, is shunned by her family and the ministry due to her visions of future events, which they attribute to madness or mere intuition. Despite her foresight saving her life multiple times, she is taught to feel ashamed of her talent and is eventually betrothed and marginalized. Riliane sees her mother's death and a devastating war sparked by the ministry's actions, and realizing that she will be their next target, decides to take control of her fate by jumping off a balcony, mirroring the tragic story of Cassandra, which has been etched in her heart since childhood.;Minor character death;Summary;;unspecified;;0;0;0;1;Riliane's mother;mother;1;0;0;0;---;;0;0;0;1;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;indirect thought;third;679
Riliane, a princess with prophetic abilities, is shunned by her family and the ministry due to her visions of future events, which they attribute to madness or mere intuition. Despite her foresight saving her life multiple times, she is taught to feel ashamed of her talent and is eventually betrothed and marginalized. Riliane sees her mother's death and a devastating war sparked by the ministry's actions, and realizing that she will be their next target, decides to take control of her fate by jumping off a balcony, mirroring the tragic story of Cassandra, which has been etched in her heart since childhood.;Generic character death;Summary;;war;;0;0;1;0;people;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;narrator;third;679
