work_id;Error Type;Error Scope;Title;Presentation_Mode;Narrator_POV;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;summary_P;Classification;Reason;words
40607286;;;A Heavy Responsibility ;narrator;first;Ajax;Ajax;1;0;0;0;---;Ajax;1;0;0;0;suicide;suicide;1;0;0;0;The story revolves around the narrator, who grapples with guilt over his brother Ajax's suicide, believing it wouldn't have happened if he hadn't been away fighting in Mysia. Upon returning, he faces accusations of treason from the sons of Atreus but is urged by Calchas to act quickly as fate isn't sealed yet. Despite being blocked, he sends Alastor and eventually finds Ajax dead, with his wife Tecmessa and son Eurysaces devastated. The narrator learns Ajax's will tasks him with protecting Eurysaces and taking him to Salamis, where their father Telamon awaits. Reflecting on his traumatic past and fearing rejection from Telamon, the narrator resolves to protect both Tecmessa and Eurysaces, vowing to shield them from harm and praying for a better fate for the child than his own.;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;1085
44140441;FPFNmaj;SUM;Zephyrus;narrator;first;Hyacinthus;Hyacinthus;1;0;0;0;Zephyrus;Zephyrus;1;0;0;0;discus;fatal injury;0;1;1;0;The narrator narrowly escaped Zephyrus's wrath thanks to the timely intervention of twins, after which Apollo whisked them away to safety. Hyacinthus, traumatized by the encounter, became withdrawn and fearful, refusing to involve his parents for fear of escalating tensions with Zephyrus. The narrator tried to comfort him, taking him to an abandoned orchard where they enjoyed a momentary reprieve, playing discus. However, their peace was shattered when Zephyrus's jealous wrath struck again, causing Hyacinthus's fatal injury. Despite Apollo's desperate attempts to heal him, Hyacinthus succumbed to his wounds, leaving Apollo consumed by grief and despair.;Partially Correct;Errors in: Mode of Demise (FP or FN) with at least one TP;3309
44140441;FNmaj;SUM;Zephyrus;direct speech;first;Patroclus;;0;0;1;0;Apollo, Hector;;0;0;1;0;falling;;0;0;1;0;The narrator narrowly escaped Zephyrus's wrath thanks to the timely intervention of twins, after which Apollo whisked them away to safety. Hyacinthus, traumatized by the encounter, became withdrawn and fearful, refusing to involve his parents for fear of escalating tensions with Zephyrus. The narrator tried to comfort him, taking him to an abandoned orchard where they enjoyed a momentary reprieve, playing discus. However, their peace was shattered when Zephyrus's jealous wrath struck again, causing Hyacinthus's fatal injury. Despite Apollo's desperate attempts to heal him, Hyacinthus succumbed to his wounds, leaving Apollo consumed by grief and despair.;Incorrect;All three elements have FP or FN.;3309
45282052;;;i'll chew you up and i'll spit you out ;narrator;third;Glauce;princess;1;0;0;0;Medea;witch;1;0;0;0;manipulation/intercourse;excessive pleasure and pain;1;0;0;0;The princess, wearing a circlet and dress, is manipulated by a witch who awakens her insatiable desire for pleasure. She experiences intense, overwhelming sensations from unseen forces, including fingers and mouths tormenting her body. Despite the pain, she craves more, leading to frantic self-touching and intercourse with an unknown figure. The witch's influence drives her to exhaustion, causing her death from excessive pleasure and pain. Her father also dies during this ordeal, and she is left smiling eerily, overwhelmed by the sensations until her heart gives out.;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;1789
45282052;FPFNmin;KE;i'll chew you up and i'll spit you out ;narrator;third;Glauce's father;father;1;0;0;0;Medea;;0;0;1;0;manipulation/intercourse;during ordeal;0;1;1;0;The princess, wearing a circlet and dress, is manipulated by a witch who awakens her insatiable desire for pleasure. She experiences intense, overwhelming sensations from unseen forces, including fingers and mouths tormenting her body. Despite the pain, she craves more, leading to frantic self-touching and intercourse with an unknown figure. The witch's influence drives her to exhaustion, causing her death from excessive pleasure and pain. Her father also dies during this ordeal, and she is left smiling eerily, overwhelmed by the sensations until her heart gives out.;Partially Correct;Errors in: Perpetrator (FP or FN), Mode of Demise (FP or FN) with at least one TP;1789
45899866;FNmaj;SUM;Hermes;direct speech;third;Leuce;;0;0;1;0;Zeus;;0;0;1;0;withdrawal;;0;0;1;0;Prometheus, tormented by an eagle and chained to a rock as punishment from Zeus, is visited by Hermes, who seeks the secret that could prevent Zeus' downfall. Prometheus reflects on his past, particularly his wife Pronoia, who has moved on with her life, marrying Hephaestus after leaving Athena. This realization brings him relief as he understands she no longer suffers and is protected. Feeling abandoned and hopeless, Prometheus contemplates ending his torment by revealing the secret but instead mocks Hermes with an old prophecy about Zeus and Leto. Enraged, Hermes departs, leaving Prometheus alone. Finding peace in the beauty of nature, Prometheus accepts his fate, closing his eyes to eternal oblivion, finally free from pain and sorrow.;Incorrect;All three elements have FP or FN.;7296
45899866;FNmaj;SUM;Hermes;direct speech;third;Lycaon;;0;0;1;0;Zeus;;0;0;1;0;unspecified;;0;0;0;1;Prometheus, tormented by an eagle and chained to a rock as punishment from Zeus, is visited by Hermes, who seeks the secret that could prevent Zeus' downfall. Prometheus reflects on his past, particularly his wife Pronoia, who has moved on with her life, marrying Hephaestus after leaving Athena. This realization brings him relief as he understands she no longer suffers and is protected. Feeling abandoned and hopeless, Prometheus contemplates ending his torment by revealing the secret but instead mocks Hermes with an old prophecy about Zeus and Leto. Enraged, Hermes departs, leaving Prometheus alone. Finding peace in the beauty of nature, Prometheus accepts his fate, closing his eyes to eternal oblivion, finally free from pain and sorrow.;Incorrect;Errors but no TPs.;7296
45899866;FNmaj;KE;Hermes;narrator;third;Prometheus;;0;0;1;0;Zeus;;0;0;1;0;disintegration;;0;0;1;0;Prometheus, tormented by an eagle and chained to a rock as punishment from Zeus, is visited by Hermes, who seeks the secret that could prevent Zeus' downfall. Prometheus reflects on his past, particularly his wife Pronoia, who has moved on with her life, marrying Hephaestus after leaving Athena. This realization brings him relief as he understands she no longer suffers and is protected. Feeling abandoned and hopeless, Prometheus contemplates ending his torment by revealing the secret but instead mocks Hermes with an old prophecy about Zeus and Leto. Enraged, Hermes departs, leaving Prometheus alone. Finding peace in the beauty of nature, Prometheus accepts his fate, closing his eyes to eternal oblivion, finally free from pain and sorrow.;Incorrect;All three elements have FP or FN.;7296
45899866;FNmin;SUM;Hermes;direct speech;third;mortals, young children;;0;0;1;0;Pandora as proxy;;0;0;1;0;illness;;0;0;1;0;Prometheus, tormented by an eagle and chained to a rock as punishment from Zeus, is visited by Hermes, who seeks the secret that could prevent Zeus' downfall. Prometheus reflects on his past, particularly his wife Pronoia, who has moved on with her life, marrying Hephaestus after leaving Athena. This realization brings him relief as he understands she no longer suffers and is protected. Feeling abandoned and hopeless, Prometheus contemplates ending his torment by revealing the secret but instead mocks Hermes with an old prophecy about Zeus and Leto. Enraged, Hermes departs, leaving Prometheus alone. Finding peace in the beauty of nature, Prometheus accepts his fate, closing his eyes to eternal oblivion, finally free from pain and sorrow.;Incorrect;All three elements have FP or FN.;7296
45899866;FNmin;SUM;Hermes;narrator;first;human women;;0;0;1;0;---;;0;0;0;1;illness;;0;0;1;0;Prometheus, tormented by an eagle and chained to a rock as punishment from Zeus, is visited by Hermes, who seeks the secret that could prevent Zeus' downfall. Prometheus reflects on his past, particularly his wife Pronoia, who has moved on with her life, marrying Hephaestus after leaving Athena. This realization brings him relief as he understands she no longer suffers and is protected. Feeling abandoned and hopeless, Prometheus contemplates ending his torment by revealing the secret but instead mocks Hermes with an old prophecy about Zeus and Leto. Enraged, Hermes departs, leaving Prometheus alone. Finding peace in the beauty of nature, Prometheus accepts his fate, closing his eyes to eternal oblivion, finally free from pain and sorrow.;Incorrect;Errors but no TPs.;7296
45899866;FNmin;SUM;Hermes;narrator;first;human women;;0;0;1;0;---;;0;0;0;1;drowning;;0;0;1;0;Prometheus, tormented by an eagle and chained to a rock as punishment from Zeus, is visited by Hermes, who seeks the secret that could prevent Zeus' downfall. Prometheus reflects on his past, particularly his wife Pronoia, who has moved on with her life, marrying Hephaestus after leaving Athena. This realization brings him relief as he understands she no longer suffers and is protected. Feeling abandoned and hopeless, Prometheus contemplates ending his torment by revealing the secret but instead mocks Hermes with an old prophecy about Zeus and Leto. Enraged, Hermes departs, leaving Prometheus alone. Finding peace in the beauty of nature, Prometheus accepts his fate, closing his eyes to eternal oblivion, finally free from pain and sorrow.;Incorrect;Errors but no TPs.;7296
45899866;FNmaj;SUM;Hermes;direct speech;third;Plutus;;0;0;1;0;Zeus;;0;0;1;0;unspecified;;0;0;0;1;Prometheus, tormented by an eagle and chained to a rock as punishment from Zeus, is visited by Hermes, who seeks the secret that could prevent Zeus' downfall. Prometheus reflects on his past, particularly his wife Pronoia, who has moved on with her life, marrying Hephaestus after leaving Athena. This realization brings him relief as he understands she no longer suffers and is protected. Feeling abandoned and hopeless, Prometheus contemplates ending his torment by revealing the secret but instead mocks Hermes with an old prophecy about Zeus and Leto. Enraged, Hermes departs, leaving Prometheus alone. Finding peace in the beauty of nature, Prometheus accepts his fate, closing his eyes to eternal oblivion, finally free from pain and sorrow.;Incorrect;Errors but no TPs.;7296
45899866;FNmin;SUM;Hermes;narrator;first;human women;;0;0;1;0;---;;0;0;0;1;cold;;0;0;1;0;Prometheus, tormented by an eagle and chained to a rock as punishment from Zeus, is visited by Hermes, who seeks the secret that could prevent Zeus' downfall. Prometheus reflects on his past, particularly his wife Pronoia, who has moved on with her life, marrying Hephaestus after leaving Athena. This realization brings him relief as he understands she no longer suffers and is protected. Feeling abandoned and hopeless, Prometheus contemplates ending his torment by revealing the secret but instead mocks Hermes with an old prophecy about Zeus and Leto. Enraged, Hermes departs, leaving Prometheus alone. Finding peace in the beauty of nature, Prometheus accepts his fate, closing his eyes to eternal oblivion, finally free from pain and sorrow.;Incorrect;Errors but no TPs.;7296
